UniProt ID,DrugBank ID,Fold,Type
P23975,DB03496,3,Negative
P23975,DB00189,3,Negative
P23975,DB00421,3,Negative
P23975,DB00786,3,Negative
P23975,DB00777,3,Negative
P23975,DB00142,3,Negative
P23975,DB00801,3,Negative
P08912,DB06148,3,Negative
P08912,DB01136,3,Negative
P08912,DB01708,3,Negative
P08912,DB00753,3,Negative
P08912,DB00421,3,Negative
P08912,DB00243,3,Negative
P08912,DB12141,3,Negative
P08912,DB00818,3,Negative
P08912,DB01236,3,Negative
P18505,DB00418,3,Negative
P18505,DB01593,3,Negative
P18505,DB09089,3,Negative
P18505,DB00114,3,Negative
P18505,DB00599,3,Negative
P18505,DB04464,3,Negative
P18505,DB11093,3,Negative
P18505,DB00843,3,Negative
P18505,DB00408,3,Negative
P35968,DB14533,3,Negative
P35968,DB00128,3,Negative
P35968,DB00835,3,Negative
P35968,DB00252,3,Negative
P35968,DB00726,3,Negative
P35968,DB01238,3,Negative
P35968,DB04395,3,Negative
P35968,DB00715,3,Negative
P35968,DB00248,3,Negative
Q92731,DB05260,3,Negative
Q92731,DB13025,3,Negative
Q92731,DB13345,3,Negative
Q92731,DB01142,3,Negative
Q92731,DB11148,3,Negative
Q92731,DB01043,3,Negative
Q92731,DB14533,3,Negative
Q92731,DB12141,3,Negative
Q92731,DB01409,3,Negative
P47870,DB11638,3,Negative
P47870,DB00171,3,Negative
P47870,DB00589,3,Negative
P47870,DB09283,3,Negative
P47870,DB00734,3,Negative
P47870,DB12010,3,Negative
P47870,DB01186,3,Negative
P47870,DB04464,3,Negative
P47870,DB00568,3,Negative
P11217,DB01068,3,Negative
P11217,DB00843,3,Negative
P11217,DB11148,3,Negative
P11217,DB01142,3,Negative
P11217,DB00321,3,Negative
P11217,DB11638,3,Negative
P11217,DB08901,3,Negative
P11217,DB01215,3,Negative
O00591,DB00514,3,Negative
O00591,DB00155,3,Negative
O00591,DB00246,3,Negative
O00591,DB04522,3,Negative
O00591,DB00583,3,Negative
O00591,DB00715,3,Negative
O00591,DB09130,3,Negative
O00591,DB04855,3,Negative
P06239,DB01224,3,Negative
P06239,DB01043,3,Negative
P06239,DB00777,3,Negative
P06239,DB00690,3,Negative
P06239,DB00945,3,Negative
P06239,DB01215,3,Negative
P06239,DB00189,3,Negative
P06239,DB00126,3,Negative
Q07869,DB00523,3,Negative
Q07869,DB01593,3,Negative
Q07869,DB14185,3,Negative
Q07869,DB00909,3,Negative
Q07869,DB00193,3,Negative
Q07869,DB00157,3,Negative
Q07869,DB00252,3,Negative
Q07869,DB12010,3,Negative
P36544,DB00472,3,Negative
P36544,DB00313,3,Negative
P36544,DB00458,3,Negative
P36544,DB02494,3,Negative
P36544,DB00142,3,Negative
P36544,DB00143,3,Negative
P36544,DB00726,3,Negative
P36544,DB02659,3,Negative
P41595,DB04522,3,Negative
P41595,DB14533,3,Negative
P41595,DB14481,3,Negative
P41595,DB00897,3,Negative
P41595,DB00157,3,Negative
P41595,DB04395,3,Negative
P41595,DB00145,3,Negative
P41595,DB00312,3,Negative
P18825,DB01406,3,Negative
P18825,DB00842,3,Negative
P18825,DB00252,3,Negative
P18825,DB04395,3,Negative
P18825,DB00243,3,Negative
P18825,DB00201,3,Negative
P18825,DB00312,3,Negative
P18825,DB00603,3,Negative
Q9UN88,DB11093,3,Negative
Q9UN88,DB00734,3,Negative
Q9UN88,DB03147,3,Negative
Q9UN88,DB06216,3,Negative
Q9UN88,DB01567,3,Negative
Q9UN88,DB00142,3,Negative
Q9UN88,DB00714,3,Negative
Q9UN88,DB14533,3,Negative
Q07343,DB12141,3,Negative
Q07343,DB04855,3,Negative
Q07343,DB00897,3,Negative
Q07343,DB13345,3,Negative
Q07343,DB01238,3,Negative
Q07343,DB00753,3,Negative
Q07343,DB00690,3,Negative
Q07343,DB02659,3,Negative
P06401,DB00143,3,Negative
P06401,DB01224,3,Negative
P06401,DB00418,3,Negative
P06401,DB00145,3,Negative
P06401,DB11348,3,Negative
P06401,DB00903,3,Negative
P06401,DB00842,3,Negative
P06401,DB13025,3,Negative
P04818,DB06216,3,Negative
P04818,DB00160,3,Negative
P04818,DB00715,3,Negative
P04818,DB00334,3,Negative
P04818,DB00546,3,Negative
P04818,DB00619,3,Negative
P04818,DB00312,3,Negative
P04818,DB11093,3,Negative
P22303,DB01186,3,Negative
P22303,DB03147,3,Negative
P22303,DB11348,3,Negative
P22303,DB12695,3,Negative
P22303,DB00898,3,Negative
P22303,DB00945,3,Negative
P22303,DB01708,3,Negative
P22303,DB00334,3,Negative
P0DP23,DB00243,3,Negative
P0DP23,DB00171,3,Negative
P0DP23,DB01238,3,Negative
P0DP23,DB14533,3,Negative
P0DP23,DB00714,3,Negative
P0DP23,DB00157,3,Negative
P0DP23,DB00408,3,Negative
P0DP23,DB00898,3,Negative
Q12809,DB14533,3,Negative
Q12809,DB06216,3,Negative
Q12809,DB14011,3,Negative
Q12809,DB00421,3,Negative
Q12809,DB00753,3,Negative
Q12809,DB00795,3,Negative
Q12809,DB00143,3,Negative
Q12809,DB00126,3,Negative
P00374,DB00477,3,Negative
P00374,DB01205,3,Negative
P00374,DB00714,3,Negative
P00374,DB00421,3,Negative
P00374,DB00898,3,Negative
P00374,DB14011,3,Negative
P00374,DB00243,3,Negative
P05023,DB00334,3,Negative
P05023,DB01186,3,Negative
P05023,DB09061,3,Negative
P05023,DB06262,3,Negative
P05023,DB00714,3,Negative
P05023,DB09283,3,Negative
P05023,DB00543,3,Negative
P68871,DB00155,3,Negative
P68871,DB01236,3,Negative
P68871,DB12695,3,Negative
P68871,DB00252,3,Negative
P68871,DB01205,3,Negative
P68871,DB00273,3,Negative
P68871,DB00898,3,Negative
P50406,DB02659,3,Negative
P50406,DB00734,3,Negative
P50406,DB00189,3,Negative
P50406,DB00589,3,Negative
P50406,DB01236,3,Negative
P50406,DB06262,3,Negative
P50406,DB00143,3,Negative
P21917,DB00945,3,Negative
P21917,DB01708,3,Negative
P21917,DB00458,3,Negative
P21917,DB00171,3,Negative
P21917,DB00818,3,Negative
P21917,DB14481,3,Negative
P21917,DB01221,3,Negative
P12931,DB00189,3,Negative
P12931,DB00142,3,Negative
P12931,DB09130,3,Negative
P12931,DB02659,3,Negative
P12931,DB00715,3,Negative
P12931,DB13345,3,Negative
P12931,DB01593,3,Negative
P01375,DB12695,3,Negative
P01375,DB00142,3,Negative
P01375,DB00143,3,Negative
P01375,DB06148,3,Negative
P01375,DB04855,3,Negative
P01375,DB00252,3,Negative
P01375,DB14481,3,Negative
P04278,DB00273,3,Negative
P04278,DB00252,3,Negative
P04278,DB00555,3,Negative
P04278,DB09061,3,Negative
P04278,DB14011,3,Negative
P04278,DB14481,3,Negative
P04278,DB11093,3,Negative
O14757,DB00555,3,Negative
O14757,DB00273,3,Negative
O14757,DB00171,3,Negative
O14757,DB00477,3,Negative
O14757,DB00458,3,Negative
O14757,DB06216,3,Negative
O14757,DB01236,3,Negative
P07900,DB00546,3,Negative
P07900,DB00543,3,Negative
P07900,DB02659,3,Negative
P07900,DB01221,3,Negative
P07900,DB00157,3,Negative
P07900,DB00126,3,Negative
P07900,DB11093,3,Negative
P41143,DB00142,3,Negative
P41143,DB00477,3,Negative
P41143,DB01236,3,Negative
P41143,DB02659,3,Negative
P41143,DB06216,3,Negative
P41143,DB11638,3,Negative
P41143,DB00114,3,Negative
Q01959,DB00273,3,Negative
Q01959,DB12010,3,Negative
Q01959,DB09130,3,Negative
Q01959,DB00795,3,Negative
Q01959,DB01593,3,Negative
Q01959,DB12695,3,Negative
Q01959,DB00555,3,Negative
P21918,DB14533,3,Negative
P21918,DB12695,3,Negative
P21918,DB00543,3,Negative
P21918,DB11093,3,Negative
P21918,DB00171,3,Negative
P21918,DB11638,3,Negative
P21918,DB00114,3,Negative
P34969,DB00114,3,Negative
P34969,DB09061,3,Negative
P34969,DB09130,3,Negative
P34969,DB00555,3,Negative
P34969,DB01221,3,Negative
P34969,DB14487,3,Negative
P34969,DB11638,3,Negative
P11388,DB00273,3,Negative
P11388,DB00715,3,Negative
P11388,DB00726,3,Negative
P11388,DB00555,3,Negative
P11388,DB14487,3,Negative
P11388,DB00126,3,Negative
P11388,DB01221,3,Negative
P00742,DB00157,3,Negative
P00742,DB00726,3,Negative
P00742,DB00114,3,Negative
P00742,DB00715,3,Negative
P00742,DB12695,3,Negative
P00742,DB14487,3,Negative
P00742,DB01593,3,Negative
Q15596,DB00114,3,Negative
Q15596,DB00142,3,Negative
Q15596,DB00246,3,Negative
Q15596,DB00408,3,Negative
Q15596,DB00458,3,Negative
Q15596,DB12695,3,Negative
Q15596,DB06486,3,Negative
P15121,DB00114,3,Negative
P15121,DB00142,3,Negative
P15121,DB00458,3,Negative
P15121,DB09130,3,Negative
P15121,DB11638,3,Negative
P15121,DB12010,3,Negative
P15121,DB14487,3,Negative
P08183,DB01593,3,Negative
P08183,DB00142,3,Negative
P08183,DB14533,3,Negative
P08183,DB00157,3,Negative
P08183,DB09130,3,Negative
P08183,DB14487,3,Negative
P08183,DB00458,3,Negative
P21397,DB00114,3,Negative
P21397,DB00142,3,Negative
P21397,DB00458,3,Negative
P21397,DB09130,3,Negative
P21397,DB11638,3,Negative
P21397,DB14533,3,Negative
P21397,DB13501,3,Negative
P07437,DB00458,3,Negative
P07437,DB00114,3,Negative
P07437,DB00157,3,Negative
P07437,DB01593,3,Negative
P07437,DB12010,3,Negative
P07437,DB14533,3,Negative
O60391,DB00114,3,Negative
O60391,DB01593,3,Negative
O60391,DB09130,3,Negative
O60391,DB11638,3,Negative
O60391,DB14487,3,Negative
O60391,DB14533,3,Negative
P17612,DB00114,3,Negative
P17612,DB00157,3,Negative
P17612,DB01593,3,Negative
P17612,DB11638,3,Negative
P17612,DB14487,3,Negative
P17612,DB14533,3,Negative
P00797,DB00114,3,Negative
P00797,DB00157,3,Negative
P00797,DB01593,3,Negative
P00797,DB09130,3,Negative
P00797,DB11638,3,Negative
P00797,DB14533,3,Negative
Q9Y233,DB09130,3,Negative
Q9Y233,DB01593,3,Negative
Q9Y233,DB14487,3,Negative
Q9Y233,DB00157,3,Negative
Q9Y233,DB12010,3,Negative
Q9Y233,DB11638,3,Negative
P00491,DB00157,3,Negative
P00491,DB01593,3,Negative
P00491,DB09130,3,Negative
P00491,DB11638,3,Negative
P00491,DB14487,3,Negative
P00491,DB14533,3,Negative
P19793,DB12010,3,Negative
P19793,DB14533,3,Negative
P19793,DB11638,3,Negative
P19793,DB00157,3,Negative
P19793,DB09130,3,Negative
P19793,DB01593,3,Negative
Q9UBX1,DB00157,3,Negative
Q9UBX1,DB09130,3,Negative
Q9UBX1,DB11638,3,Negative
Q9UBX1,DB12010,3,Negative
Q9UBX1,DB14487,3,Negative
Q9UBX1,DB14533,3,Negative
Q08499,DB00157,3,Negative
Q08499,DB09130,3,Negative
Q08499,DB11638,3,Negative
Q08499,DB12010,3,Negative
Q08499,DB14487,3,Negative
Q08499,DB14533,3,Negative
P61925,DB09130,3,Negative
P61925,DB14533,3,Negative
P61925,DB00277,3,Negative
P61925,DB07533,3,Negative
P61925,DB00748,3,Negative
P61925,DB01559,3,Negative
Q8TCU5,DB00157,3,Negative
Q8TCU5,DB09130,3,Negative
Q8TCU5,DB11638,3,Negative
Q8TCU5,DB00502,3,Negative
Q8TCU5,DB00835,3,Negative
Q8TCU5,DB01110,3,Negative
Q12879,DB00157,3,Negative
Q12879,DB09130,3,Negative
Q12879,DB11638,3,Negative
Q12879,DB14487,3,Negative
Q12879,DB14533,3,Negative
Q12879,DB08028,3,Negative
P11473,DB00157,3,Negative
P11473,DB09130,3,Negative
P11473,DB11638,3,Negative
P11473,DB12010,3,Negative
P11473,DB14487,3,Negative
P11473,DB14533,3,Negative
P69905,DB07664,3,Negative
P69905,DB08388,3,Negative
P69905,DB07467,3,Negative
P69905,DB03467,3,Negative
P69905,DB08122,3,Negative
P69905,DB07187,3,Negative
P07998,DB09130,3,Negative
P07998,DB14487,3,Negative
P07998,DB14533,3,Negative
P07998,DB03880,3,Negative
P07998,DB00668,3,Negative
P07998,DB01497,3,Negative
Q9Y5Y9,DB02315,3,Negative
Q9Y5Y9,DB02831,3,Negative
Q9Y5Y9,DB00715,3,Negative
Q9Y5Y9,DB02952,3,Negative
Q9Y5Y9,DB01588,3,Negative
Q9Y5Y9,DB00769,3,Negative
P27338,DB07160,3,Negative
P27338,DB13919,3,Negative
P27338,DB08320,3,Negative
P27338,DB01592,3,Negative
P27338,DB09332,3,Negative
P27338,DB00972,3,Negative
O15399,DB00321,3,Negative
O15399,DB01403,3,Negative
O15399,DB02303,3,Negative
O15399,DB03637,3,Negative
O15399,DB04741,3,Negative
O15399,DB08231,3,Negative
Q14524,DB03802,3,Negative
Q14524,DB01564,3,Negative
Q14524,DB04821,3,Negative
Q14524,DB00568,3,Negative
Q14524,DB08591,3,Negative
Q14524,DB00162,3,Negative
P06276,DB12010,3,Negative
P06276,DB14487,3,Negative
P06276,DB09229,3,Negative
P06276,DB08190,3,Negative
P06276,DB07190,3,Negative
P06276,DB09167,3,Negative
P42262,DB00157,3,Negative
P42262,DB09130,3,Negative
P42262,DB14487,3,Negative
P42262,DB00356,3,Negative
P42262,DB00767,3,Negative
P28482,DB00157,3,Negative
P28482,DB09130,3,Negative
P28482,DB14487,3,Negative
P28482,DB14533,3,Negative
P28482,DB03639,3,Negative
P17787,DB00157,3,Negative
P17787,DB09130,3,Negative
P17787,DB12010,3,Negative
P17787,DB14487,3,Negative
P17787,DB14533,3,Negative
P00533,DB00157,3,Negative
P00533,DB09130,3,Negative
P00533,DB14487,3,Negative
P00533,DB14533,3,Negative
P00533,DB00163,3,Negative
Q13224,DB09130,3,Negative
Q13224,DB13955,3,Negative
Q13224,DB02950,3,Negative
Q13224,DB01356,3,Negative
Q13224,DB00543,3,Negative
P19652,DB00157,3,Negative
P19652,DB09130,3,Negative
P19652,DB12010,3,Negative
P19652,DB14542,3,Negative
P19652,DB09343,3,Negative
P56817,DB09130,3,Negative
P56817,DB14533,3,Negative
P56817,DB08513,3,Negative
P56817,DB04315,3,Negative
P56817,DB07646,3,Negative
P13945,DB14533,3,Negative
P13945,DB06837,3,Negative
P13945,DB13872,3,Negative
P13945,DB11638,3,Negative
P13945,DB01927,3,Negative
P42345,DB00157,3,Negative
P42345,DB09130,3,Negative
P42345,DB00565,3,Negative
P42345,DB08271,3,Negative
P42345,DB11963,3,Negative
P29274,DB00157,3,Negative
P29274,DB09130,3,Negative
P29274,DB00387,3,Negative
P29274,DB01472,3,Negative
P29274,DB01057,3,Negative
P09960,DB00157,3,Negative
P09960,DB04751,3,Negative
P09960,DB09460,3,Negative
P09960,DB03685,3,Negative
P09960,DB01548,3,Negative
Q14957,DB02490,3,Negative
Q14957,DB00395,3,Negative
Q14957,DB07636,3,Negative
Q14957,DB03719,3,Negative
Q14957,DB11079,3,Negative
P29475,DB00157,3,Negative
P29475,DB12010,3,Negative
P29475,DB06867,3,Negative
P29475,DB06852,3,Negative
P29475,DB04983,3,Negative
P12821,DB09130,3,Negative
P12821,DB01234,3,Negative
P12821,DB00836,3,Negative
P12821,DB13875,3,Negative
P12821,DB01325,3,Negative
P10721,DB00157,3,Negative
P10721,DB09130,3,Negative
P10721,DB01395,3,Negative
P10721,DB00979,3,Negative
P10721,DB00605,3,Negative
P20248,DB00669,3,Negative
P20248,DB08087,3,Negative
P20248,DB01267,3,Negative
P20248,DB11730,3,Negative
P20248,DB03848,3,Negative
P45452,DB09130,3,Negative
P45452,DB02207,3,Negative
P45452,DB08805,3,Negative
P45452,DB08139,3,Negative
P45452,DB06185,3,Negative
O00555,DB04855,3,Negative
O00555,DB04002,3,Negative
O00555,DB04175,3,Negative
O00555,DB03086,3,Negative
O00555,DB00327,3,Negative
P62942,DB07766,3,Negative
P62942,DB00367,3,Negative
P62942,DB07390,3,Negative
P62942,DB07449,3,Negative
P62942,DB08632,3,Negative
P50579,DB04542,3,Negative
P50579,DB01355,3,Negative
P50579,DB00140,3,Negative
P50579,DB04465,3,Negative
P50579,DB00170,3,Negative
P46098,DB00415,3,Negative
P46098,DB07313,3,Negative
P46098,DB00129,3,Negative
P46098,DB00340,3,Negative
P46098,DB06813,3,Negative
P09917,DB07150,3,Negative
P09917,DB13025,3,Negative
P09917,DB07574,3,Negative
P09917,DB07689,3,Negative
P09917,DB00604,3,Negative
P08254,DB00777,3,Negative
P08254,DB00541,3,Negative
P08254,DB07609,3,Negative
P08254,DB08236,3,Negative
P08254,DB07821,3,Negative
Q13698,DB14001,3,Negative
Q13698,DB08891,3,Negative
Q13698,DB05284,3,Negative
Q13698,DB08330,3,Negative
Q13698,DB01010,3,Negative
P27487,DB12010,3,Negative
P27487,DB00450,3,Negative
P27487,DB04557,3,Negative
P27487,DB04716,3,Negative
P27487,DB01419,3,Negative
O14764,DB12010,3,Negative
O14764,DB07639,3,Negative
O14764,DB08399,3,Negative
O14764,DB00975,3,Negative
O14764,DB01087,3,Negative
P62508,DB12010,3,Negative
P62508,DB04461,3,Negative
P62508,DB00622,3,Negative
P62508,DB00734,3,Negative
P62508,DB07194,3,Negative
P35498,DB04763,3,Negative
P35498,DB05398,3,Negative
P35498,DB08010,3,Negative
P35498,DB01411,3,Negative
P35498,DB01107,3,Negative
P04054,DB12010,3,Negative
P04054,DB01120,3,Negative
P04054,DB01020,3,Negative
P04054,DB00586,3,Negative
P17538,DB12010,3,Negative
P17538,DB05381,3,Negative
P17538,DB14639,3,Negative
P17538,DB11584,3,Negative
P04035,DB12010,3,Negative
P04035,DB00694,3,Negative
P04035,DB06530,3,Negative
P04035,DB01704,3,Negative
P30939,DB12147,3,Negative
P30939,DB07783,3,Negative
P30939,DB02918,3,Negative
P30939,DB04132,3,Negative
Q13936,DB12010,3,Negative
Q13936,DB00157,3,Negative
Q13936,DB00619,3,Negative
Q13936,DB04722,3,Negative
P07858,DB08325,3,Negative
P07858,DB01136,3,Negative
P07858,DB03740,3,Negative
P07858,DB09262,3,Negative
P22894,DB01023,3,Negative
P22894,DB08152,3,Negative
P22894,DB03628,3,Negative
P22894,DB02366,3,Negative
Q08289,DB12010,3,Negative
Q08289,DB08562,3,Negative
Q08289,DB08006,3,Negative
Q08289,DB00487,3,Negative
P25101,DB12010,3,Negative
P25101,DB07128,3,Negative
P25101,DB01045,3,Negative
P25101,DB12695,3,Negative
P37288,DB12010,3,Negative
P37288,DB00960,3,Negative
P37288,DB12141,3,Negative
P37288,DB11328,3,Negative
P27815,DB12010,3,Negative
P27815,DB02660,3,Negative
P27815,DB07195,3,Negative
P27815,DB01099,3,Negative
Q15822,DB12010,3,Negative
Q15822,DB03067,3,Negative
Q15822,DB00536,3,Negative
Q15822,DB06634,3,Negative
Q99720,DB12010,3,Negative
Q99720,DB08922,3,Negative
Q99720,DB07281,3,Negative
Q99720,DB08386,3,Negative
P47985,DB12010,3,Negative
P47985,DB04560,3,Negative
P47985,DB00857,3,Negative
P47985,DB09088,3,Negative
P07949,DB00596,3,Negative
P07949,DB13943,3,Negative
P07949,DB07476,3,Negative
P07949,DB01777,3,Negative
P15531,DB12010,3,Negative
P15531,DB06247,3,Negative
P15531,DB02386,3,Negative
P15531,DB01708,3,Negative
P99999,DB12010,3,Negative
P99999,DB06732,3,Negative
P99999,DB01162,3,Negative
P99999,DB12569,3,Negative
Q15788,DB01159,3,Negative
Q15788,DB01854,3,Negative
Q15788,DB00925,3,Negative
Q15788,DB09342,3,Negative
P15559,DB12010,3,Negative
P15559,DB00555,3,Negative
P15559,DB00687,3,Negative
P15559,DB04531,3,Negative
Q02127,DB01244,3,Negative
Q02127,DB00517,3,Negative
Q02127,DB12941,3,Negative
Q02127,DB01409,3,Negative
Q09428,DB12010,3,Negative
Q09428,DB02506,3,Negative
Q09428,DB08577,3,Negative
Q09428,DB08387,3,Negative
P53779,DB11986,3,Negative
P53779,DB07215,3,Negative
P53779,DB07771,3,Negative
P53779,DB00761,3,Negative
P23141,DB12010,3,Negative
P23141,DB06711,3,Negative
P23141,DB01275,3,Negative
P23141,DB09090,3,Negative
P09211,DB02563,3,Negative
P09211,DB01282,3,Negative
P09211,DB02452,3,Negative
P09211,DB06777,3,Negative
Q9H3N8,DB12010,3,Negative
Q9H3N8,DB06422,3,Negative
Q9H3N8,DB00809,3,Negative
Q9H3N8,DB00306,3,Negative
P29474,DB00770,3,Negative
P29474,DB01520,3,Negative
P29474,DB00737,3,Negative
P29474,DB03796,3,Negative
P00519,DB05492,3,Negative
P00519,DB07065,3,Negative
P00519,DB04967,3,Negative
P00519,DB07994,3,Negative
P08473,DB12010,3,Negative
P08473,DB02546,3,Negative
P08473,DB13146,3,Negative
P08473,DB05885,3,Negative
P68400,DB07397,3,Negative
P68400,DB03247,3,Negative
P68400,DB02373,3,Negative
P68400,DB06040,3,Negative
P39900,DB12010,3,Negative
P39900,DB07889,3,Negative
P39900,DB09232,3,Negative
P39900,DB13953,3,Negative
P07451,DB12010,3,Negative
P07451,DB05446,3,Negative
P07451,DB00571,3,Negative
P07451,DB02279,3,Negative
Q14654,DB12010,3,Negative
Q14654,DB07881,3,Negative
Q14654,DB00353,3,Negative
Q14654,DB00575,3,Negative
P20839,DB12010,3,Negative
P20839,DB08673,3,Negative
P20839,DB02678,3,Negative
P20839,DB00999,3,Negative
O43570,DB12010,3,Negative
O43570,DB07912,3,Negative
O43570,DB09205,3,Negative
O43570,DB00093,3,Negative
P08238,DB12010,3,Negative
P08238,DB08889,3,Negative
P08238,DB03602,3,Negative
P08238,DB04642,3,Negative
P54284,DB12010,3,Negative
P54284,DB05088,3,Negative
P54284,DB06548,3,Negative
P54284,DB00297,3,Negative
P30542,DB00331,3,Negative
P30542,DB01088,3,Negative
P30542,DB12278,3,Negative
P30542,DB06853,3,Negative
P45983,DB12010,3,Negative
P45983,DB01223,3,Negative
P45983,DB05035,3,Negative
P45983,DB00756,3,Negative
P28476,DB12742,3,Negative
P28476,DB07401,3,Negative
P28476,DB06888,3,Negative
P28476,DB06795,3,Negative
P30556,DB12010,3,Negative
P30556,DB01593,3,Negative
P30556,DB03749,3,Negative
P30556,DB08614,3,Negative
O60674,DB00125,3,Negative
O60674,DB07845,3,Negative
O60674,DB03419,3,Negative
O60674,DB00898,3,Negative
P50440,DB12010,3,Negative
P50440,DB14520,3,Negative
P50440,DB03366,3,Negative
P50440,DB00628,3,Negative
O60760,DB12010,3,Negative
O60760,DB01224,3,Negative
O60760,DB00557,3,Negative
O60760,DB04795,3,Negative
O15530,DB03240,3,Negative
O15530,DB00201,3,Negative
O15530,DB04079,3,Negative
O15530,DB02451,3,Negative
O14920,DB09092,3,Negative
O14920,DB08230,3,Negative
O14920,DB08601,3,Negative
O14920,DB01254,3,Negative
P35916,DB04288,3,Negative
P35916,DB07538,3,Negative
P35916,DB00644,3,Negative
P35916,DB01666,3,Negative
P31151,DB12010,3,Negative
P31151,DB04948,3,Negative
P31151,DB00573,3,Negative
P31151,DB00184,3,Negative
Q01668,DB12010,3,Negative
Q01668,DB00210,3,Negative
Q01668,DB01931,3,Negative
Q01668,DB14723,3,Negative
Q9NY46,DB12010,3,Negative
Q9NY46,DB00185,3,Negative
Q9NY46,DB12228,3,Negative
Q9NY46,DB01043,3,Negative
P01834,DB12010,3,Negative
P01834,DB01625,3,Negative
P01834,DB04249,3,Negative
P01834,DB02014,3,Negative
P30926,DB12010,3,Negative
P30926,DB08383,3,Negative
P30926,DB01632,3,Negative
P08758,DB12010,3,Negative
P08758,DB03439,3,Negative
P08758,DB01229,3,Negative
Q02880,DB12010,3,Negative
Q02880,DB03650,3,Negative
Q02880,DB07144,3,Negative
P30968,DB07121,3,Negative
P30968,DB06979,3,Negative
P30968,DB01488,3,Negative
P43405,DB06229,3,Negative
P43405,DB09049,3,Negative
P43405,DB00368,3,Negative
Q9NXA8,DB12010,3,Negative
Q9NXA8,DB07763,3,Negative
Q9NXA8,DB00569,3,Negative
P28566,DB00138,3,Negative
P28566,DB02359,3,Negative
P28566,DB02889,3,Negative
Q9NZK7,DB00675,3,Negative
Q9NZK7,DB02020,3,Negative
Q9NZK7,DB08019,3,Negative
P06744,DB12010,3,Negative
P06744,DB00252,3,Negative
P06744,DB01083,3,Negative
P23415,DB05294,3,Negative
P23415,DB00428,3,Negative
P23415,DB07340,3,Negative
Q08881,DB04661,3,Negative
Q08881,DB00155,3,Negative
Q08881,DB03130,3,Negative
Q12882,DB12010,3,Negative
Q12882,DB12061,3,Negative
Q12882,DB07211,3,Negative
P05109,DB12010,3,Negative
P05109,DB07548,3,Negative
P05109,DB01996,3,Negative
P16455,DB12010,3,Negative
P16455,DB06616,3,Negative
P16455,DB08040,3,Negative
P18405,DB12010,3,Negative
P18405,DB15496,3,Negative
P18405,DB04724,3,Negative
P00748,DB12010,3,Negative
P00748,DB06678,3,Negative
P00748,DB01565,3,Negative
P02768,DB12010,3,Negative
P02768,DB04468,3,Negative
P02768,DB04258,3,Negative
O14957,DB12010,3,Negative
O14957,DB08897,3,Negative
O14957,DB04715,3,Negative
P08100,DB12010,3,Negative
P08100,DB07309,3,Negative
P08100,DB06525,3,Negative
Q16678,DB12010,3,Negative
Q16678,DB07827,3,Negative
Q16678,DB04573,3,Negative
P02787,DB00871,3,Negative
P02787,DB03316,3,Negative
P02787,DB08256,3,Negative
P05067,DB02348,3,Negative
P05067,DB07162,3,Negative
P05067,DB00714,3,Negative
P20701,DB07655,3,Negative
P20701,DB01901,3,Negative
P20701,DB01812,3,Negative
P49841,DB04776,3,Negative
P49841,DB00535,3,Negative
P49841,DB05956,3,Negative
P28221,DB06202,3,Negative
P28221,DB04938,3,Negative
P28221,DB07662,3,Negative
Q13639,DB01183,3,Negative
Q13639,DB09059,3,Negative
Q13639,DB06930,3,Negative
Q9BY41,DB00540,3,Negative
Q9BY41,DB03781,3,Negative
Q9BY41,DB01496,3,Negative
P28702,DB00929,3,Negative
P28702,DB00381,3,Negative
P28702,DB08392,3,Negative
P43116,DB00334,3,Negative
P43116,DB02929,3,Negative
P43116,DB01351,3,Negative
P06493,DB07375,3,Negative
P06493,DB00839,3,Negative
P06493,DB13995,3,Negative
P07237,DB06151,3,Negative
P07237,DB08153,3,Negative
P07237,DB08890,3,Negative
P15056,DB00989,3,Negative
P15056,DB06739,3,Negative
P15056,DB06718,3,Negative
P00915,DB04003,3,Negative
P00915,DB09089,3,Negative
P00915,DB06333,3,Negative
Q9UQD0,DB08899,3,Negative
Q9UQD0,DB00608,3,Negative
Q9UQD0,DB07246,3,Negative
O00206,DB02465,3,Negative
O00206,DB06707,3,Negative
O00206,DB03822,3,Negative
P13674,DB13345,3,Negative
P13674,DB04471,3,Negative
P13674,DB03092,3,Negative
Q04760,DB00233,3,Negative
Q04760,DB07147,3,Negative
Q04760,DB13191,3,Negative
P02786,DB11186,3,Negative
P02786,DB08309,3,Negative
P02786,DB12007,3,Negative
Q9UI33,DB03484,3,Negative
Q9UI33,DB05667,3,Negative
Q9UI33,DB00451,3,Negative
Q05586,DB09242,3,Negative
Q05586,DB02607,3,Negative
Q05586,DB01626,3,Negative
P05089,DB02292,3,Negative
P05089,DB03461,3,Negative
P05089,DB01429,3,Negative
P08700,DB01619,3,Negative
P08700,DB01221,3,Negative
P08700,DB04890,3,Negative
P25774,DB03106,3,Negative
P25774,DB08910,3,Negative
P25774,DB00412,3,Negative
P07948,DB11219,3,Negative
P07948,DB00914,3,Negative
P07948,DB09086,3,Negative
P09874,DB03012,3,Negative
P09874,DB08347,3,Negative
P09874,DB04099,3,Negative
P42574,DB07794,3,Negative
P42574,DB14067,3,Negative
P42574,DB08568,3,Negative
P15086,DB00419,3,Negative
P15086,DB09085,3,Negative
P15086,DB12783,3,Negative
P01857,DB07919,3,Negative
P01857,DB00328,3,Negative
