UniProt ID,DrugBank ID,Fold,Type
Q9BXI2,DB07470,3,Negative
P11166,DB07279,3,Negative
O43920,DB07800,3,Negative
P56817,DB00115,3,Negative
P31942,DB04175,3,Negative
P04217,DB01428,3,Negative
P48551,DB02459,3,Negative
Q9ULX7,DB11973,3,Negative
P15291,DB04703,3,Negative
Q16740,DB03962,3,Negative
P23083,DB05039,3,Negative
O60858,DB00445,3,Negative
Q8N543,DB07627,3,Negative
P13051,DB01188,3,Negative
P16234,DB01023,3,Negative
O95573,DB04840,3,Negative
P54284,DB05855,3,Negative
P09211,DB00144,3,Negative
P20309,DB08527,3,Negative
Q06830,DB06144,3,Negative
P07510,DB02519,3,Negative
P07737,DB14067,3,Negative
P35579,DB08654,3,Negative
P04629,DB03861,3,Negative
Q9Y5N1,DB07977,3,Negative
Q8TDU6,DB07225,3,Negative
P43155,DB03459,3,Negative
Q02880,DB08490,3,Negative
Q9UL51,DB04761,3,Negative
Q14181,DB07543,3,Negative
P0CG48,DB00584,3,Negative
Q8N5S9,DB12001,3,Negative
P43487,DB07236,3,Negative
O43181,DB02181,3,Negative
P49721,DB04719,3,Negative
P23919,DB08128,3,Negative
O60674,DB06408,3,Negative
Q8TD19,DB05039,3,Negative
P15502,DB02803,3,Negative
P00750,DB07325,3,Negative
Q02127,DB13720,3,Negative
Q96FQ6,DB08490,3,Negative
O15496,DB03319,3,Negative
P27707,DB06842,3,Negative
Q99705,DB08776,3,Negative
O96000,DB02568,3,Negative
P02787,DB02573,3,Negative
P41594,DB08618,3,Negative
Q9ULK0,DB08677,3,Negative
O60502,DB08553,3,Negative
Q13470,DB07533,3,Negative
P18825,DB06586,3,Negative
P24752,DB13158,3,Negative
Q9BXJ7,DB02077,3,Negative
Q96L21,DB06795,3,Negative
P14060,DB09014,3,Negative
P34896,DB04878,3,Negative
P41595,DB03035,3,Negative
Q12756,DB08690,3,Negative
Q9NQS7,DB11362,3,Negative
P30411,DB03192,3,Negative
Q9Y6E0,DB08356,3,Negative
Q08499,DB05399,3,Negative
P49585,DB08513,3,Negative
Q00537,DB08865,3,Negative
Q5JXX5,DB00392,3,Negative
P54710,DB04754,3,Negative
Q99714,DB06734,3,Negative
P01619,DB01165,3,Negative
Q9NYX4,DB07270,3,Negative
Q99571,DB04153,3,Negative
P15924,DB07908,3,Negative
Q9BVA1,DB03086,3,Negative
P25311,DB04338,3,Negative
P50914,DB02218,3,Negative
Q9BTZ2,DB04754,3,Negative
P10635,DB08436,3,Negative
Q9UJ68,DB00758,3,Negative
P17948,DB05607,3,Negative
Q9Y6L7,DB03685,3,Negative
P35498,DB03526,3,Negative
Q9BRS2,DB01630,3,Negative
P78536,DB07015,3,Negative
P35869,DB06887,3,Negative
Q9UHC9,DB01970,3,Negative
Q06323,DB02404,3,Negative
Q9UBT6,DB01593,3,Negative
Q9HA77,DB03535,3,Negative
P98170,DB08141,3,Negative
P16109,DB00761,3,Negative
P04279,DB03130,3,Negative
Q8N119,DB08362,3,Negative
P06870,DB01203,3,Negative
P00450,DB03504,3,Negative
P42330,DB09034,3,Negative
O14646,DB02447,3,Negative
A5X5Y0,DB05015,3,Negative
P02768,DB08549,3,Negative
O43614,DB00784,3,Negative
Q6PI48,DB02551,3,Negative
P37023,DB04513,3,Negative
O60488,DB03622,3,Negative
Q96GD4,DB03921,3,Negative
P35080,DB08645,3,Negative
Q9P2W7,DB07943,3,Negative
P08686,DB04249,3,Negative
Q07817,DB02678,3,Negative
Q92598,DB03447,3,Negative
Q8N1C3,DB02205,3,Negative
O60669,DB03753,3,Negative
Q96FI4,DB00421,3,Negative
Q15031,DB13164,3,Negative
P28221,DB07502,3,Negative
P12104,DB02221,3,Negative
P51813,DB07718,3,Negative
P48729,DB00869,3,Negative
P32004,DB07215,3,Negative
Q9Y694,DB07863,3,Negative
Q8N1G2,DB03964,3,Negative
P80511,DB03195,3,Negative
Q15722,DB04297,3,Negative
P36021,DB09230,3,Negative
P22888,DB11359,3,Negative
P41235,DB07688,3,Negative
P35462,DB01418,3,Negative
P11086,DB00093,3,Negative
Q12791,DB12093,3,Negative
Q99418,DB06422,3,Negative
Q8WXS5,DB07162,3,Negative
P31939,DB06787,3,Negative
P48067,DB02837,3,Negative
P00751,DB08960,3,Negative
P04279,DB06412,3,Negative
P28335,DB07787,3,Negative
O15146,DB00811,3,Negative
P24385,DB05035,3,Negative
Q16877,DB01820,3,Negative
Q9NXG6,DB02457,3,Negative
P04406,DB02222,3,Negative
O60911,DB03384,3,Negative
O60674,DB04703,3,Negative
Q13547,DB02014,3,Negative
P07900,DB01765,3,Negative
P17900,DB01951,3,Negative
P12268,DB04894,3,Negative
Q13464,DB01220,3,Negative
Q9Y4I5,DB04260,3,Negative
O60359,DB07665,3,Negative
P07202,DB02545,3,Negative
P41091,DB00813,3,Negative
O14936,DB07145,3,Negative
O00591,DB06282,3,Negative
P53355,DB00936,3,Negative
Q6ZMR3,DB09123,3,Negative
P45973,DB07544,3,Negative
P00367,DB08871,3,Negative
Q9HBH9,DB02152,3,Negative
Q4U2R8,DB07278,3,Negative
Q9UBK8,DB07026,3,Negative
P32019,DB04657,3,Negative
Q8N8R3,DB00847,3,Negative
Q13526,DB00877,3,Negative
P0CG22,DB02473,3,Negative
P51843,DB08569,3,Negative
P42892,DB00626,3,Negative
P28070,DB03484,3,Negative
P03952,DB00135,3,Negative
P09848,DB02343,3,Negative
P30939,DB04271,3,Negative
P05231,DB07936,3,Negative
P20839,DB02196,3,Negative
P60900,DB03102,3,Negative
Q09428,DB03372,3,Negative
P19883,DB04326,3,Negative
P48449,DB01087,3,Negative
Q969G6,DB07459,3,Negative
Q9HBL8,DB01785,3,Negative
P07359,DB03487,3,Negative
P02679,DB02852,3,Negative
Q9BUB5,DB04396,3,Negative
P07737,DB07453,3,Negative
P25774,DB08051,3,Negative
P12644,DB02772,3,Negative
Q92598,DB00310,3,Negative
O14792,DB03020,3,Negative
P27448,DB11942,3,Negative
P61313,DB09130,3,Negative
P42262,DB08289,3,Negative
P23378,DB05969,3,Negative
P15336,DB04381,3,Negative
P10092,DB08073,3,Negative
Q7L3T8,DB00417,3,Negative
Q13938,DB00534,3,Negative
Q96I99,DB14034,3,Negative
O43674,DB01353,3,Negative
Q00537,DB06963,3,Negative
Q8N339,DB00524,3,Negative
Q07817,DB02611,3,Negative
P01876,DB02097,3,Negative
P14902,DB04017,3,Negative
Q92847,DB03832,3,Negative
P51858,DB04397,3,Negative
P30988,DB04617,3,Negative
P16152,DB00849,3,Negative
Q9Y2D1,DB03203,3,Negative
P27707,DB00323,3,Negative
P48736,DB01036,3,Negative
P30793,DB00346,3,Negative
O75900,DB03100,3,Negative
P04278,DB02464,3,Negative
P09619,DB07858,3,Negative
P31350,DB01039,3,Negative
P13693,DB14639,3,Negative
P21397,DB02831,3,Negative
P05160,DB08533,3,Negative
P35610,DB13908,3,Negative
Q9Y2H9,DB00620,3,Negative
Q16134,DB14481,3,Negative
P06241,DB01074,3,Negative
P28065,DB07933,3,Negative
P00734,DB13074,3,Negative
P0CG22,DB01614,3,Negative
P13073,DB05087,3,Negative
P37088,DB01240,3,Negative
Q96RJ0,DB07252,3,Negative
Q16718,DB08950,3,Negative
P02144,DB06447,3,Negative
Q07864,DB02518,3,Negative
P46734,DB00451,3,Negative
O95819,DB06710,3,Negative
P16109,DB00844,3,Negative
P52597,DB03847,3,Negative
Q02083,DB01324,3,Negative
O15374,DB03572,3,Negative
P14060,DB02636,3,Negative
P09601,DB03021,3,Negative
P10632,DB04451,3,Negative
P11274,DB05824,3,Negative
Q07869,DB01870,3,Negative
P29320,DB04234,3,Negative
P08069,DB02386,3,Negative
P00390,DB07066,3,Negative
O43739,DB07045,3,Negative
Q9UP95,DB03849,3,Negative
P07204,DB06866,3,Negative
Q16773,DB01643,3,Negative
P16860,DB09124,3,Negative
P01023,DB03893,3,Negative
P23434,DB11737,3,Negative
P10589,DB07295,3,Negative
O75976,DB05137,3,Negative
P03905,DB07393,3,Negative
P41146,DB06831,3,Negative
P31639,DB08912,3,Negative
Q9NVH6,DB00145,3,Negative
P14410,DB00495,3,Negative
O43525,DB01565,3,Negative
P31751,DB01088,3,Negative
Q15637,DB07029,3,Negative
Q05513,DB03821,3,Negative
O14874,DB05624,3,Negative
Q9Y5S1,DB07514,3,Negative
O95470,DB07419,3,Negative
P19404,DB06333,3,Negative
P11274,DB08392,3,Negative
P31943,DB02166,3,Negative
Q15878,DB03459,3,Negative
O75489,DB01198,3,Negative
P27448,DB06266,3,Negative
P19961,DB00953,3,Negative
Q16602,DB08406,3,Negative
Q8TD19,DB04800,3,Negative
P15328,DB09185,3,Negative
P29475,DB04856,3,Negative
Q8WU03,DB07931,3,Negative
Q9P2N6,DB00706,3,Negative
P43652,DB08296,3,Negative
P04003,DB01198,3,Negative
P05113,DB07137,3,Negative
O95831,DB00153,3,Negative
Q15648,DB02195,3,Negative
Q07869,DB03628,3,Negative
P53611,DB08332,3,Negative
Q9GZT4,DB08346,3,Negative
Q13332,DB00439,3,Negative
Q16772,DB06670,3,Negative
P30838,DB00876,3,Negative
Q9BW91,DB04394,3,Negative
P05177,DB08594,3,Negative
Q8IYQ7,DB08583,3,Negative
Q5VZ30,DB02998,3,Negative
Q9NPD5,DB04493,3,Negative
P11712,DB02473,3,Negative
Q9P2E9,DB02462,3,Negative
P10114,DB00524,3,Negative
P68400,DB02400,3,Negative
P41743,DB00509,3,Negative
P10092,DB00613,3,Negative
O14964,DB04872,3,Negative
P41145,DB07486,3,Negative
P00918,DB06204,3,Negative
Q15139,DB03879,3,Negative
P26640,DB11738,3,Negative
Q9Y271,DB02080,3,Negative
P06732,DB03021,3,Negative
Q9UNX3,DB07592,3,Negative
P31645,DB04820,3,Negative
Q9UJX1,DB04676,3,Negative
P07384,DB06916,3,Negative
Q9Y289,DB00780,3,Negative
P43005,DB00185,3,Negative
P23280,DB04688,3,Negative
P28074,DB01231,3,Negative
P43405,DB00894,3,Negative
P51800,DB04614,3,Negative
P51617,DB13996,3,Negative
P09960,DB03413,3,Negative
P55017,DB01767,3,Negative
Q9UNX9,DB00882,3,Negative
Q9HD40,DB04620,3,Negative
Q9Y285,DB08247,3,Negative
P02818,DB07783,3,Negative
P26439,DB01384,3,Negative
P51580,DB07479,3,Negative
P80748,DB05532,3,Negative
O00469,DB08590,3,Negative
P29074,DB07094,3,Negative
Q53H96,DB08249,3,Negative
P01876,DB02107,3,Negative
Q9Y2T6,DB11973,3,Negative
Q9BXI2,DB08473,3,Negative
O94903,DB03064,3,Negative
P55786,DB07321,3,Negative
P00352,DB01400,3,Negative
O14556,DB08893,3,Negative
Q96EM0,DB08819,3,Negative
P14324,DB04223,3,Negative
P35398,DB01023,3,Negative
P20701,DB03443,3,Negative
P60953,DB04448,3,Negative
P36578,DB01229,3,Negative
O00763,DB02506,3,Negative
P03956,DB01173,3,Negative
P13498,DB06733,3,Negative
P36888,DB12598,3,Negative
O14732,DB00309,3,Negative
Q9ULZ9,DB00173,3,Negative
P15559,DB01268,3,Negative
P01019,DB05129,3,Negative
P04118,DB12836,3,Negative
Q7Z2W7,DB08513,3,Negative
P49356,DB02755,3,Negative
P07451,DB03944,3,Negative
P02675,DB01440,3,Negative
Q59FK2,DB09129,3,Negative
Q06203,DB07617,3,Negative
Q9Y2K2,DB11942,3,Negative
P50579,DB04655,3,Negative
P15814,DB01463,3,Negative
Q9Y5S8,DB01640,3,Negative
P36959,DB01839,3,Negative
O76054,DB06930,3,Negative
O60882,DB07469,3,Negative
P18669,DB04606,3,Negative
P35499,DB01143,3,Negative
Q01082,DB01048,3,Negative
Q00169,DB04048,3,Negative
Q15800,DB07154,3,Negative
P20618,DB07054,3,Negative
P17174,DB07960,3,Negative
P45973,DB00268,3,Negative
Q16774,DB04719,3,Negative
O94903,DB07246,3,Negative
Q16584,DB03035,3,Negative
O76083,DB07071,3,Negative
P36544,DB07388,3,Negative
P32929,DB00836,3,Negative
P11172,DB08601,3,Negative
Q7KZA3,DB01452,3,Negative
O75747,DB11181,3,Negative
Q05901,DB00688,3,Negative
P27448,DB07104,3,Negative
Q96C36,DB01580,3,Negative
P50579,DB09488,3,Negative
Q9NZD2,DB03882,3,Negative
P08684,DB08277,3,Negative
P03901,DB11674,3,Negative
P45880,DB07648,3,Negative
Q9ULB1,DB01780,3,Negative
Q6QNK2,DB03541,3,Negative
P16591,DB08778,3,Negative
P41594,DB07113,3,Negative
P32929,DB07602,3,Negative
P08173,DB06876,3,Negative
P16930,DB04970,3,Negative
O14936,DB00371,3,Negative
Q9Y5Y6,DB09216,3,Negative
P16066,DB08918,3,Negative
P48552,DB07691,3,Negative
P09466,DB07934,3,Negative
P61158,DB00913,3,Negative
P43115,DB03783,3,Negative
O60882,DB00209,3,Negative
P19320,DB03136,3,Negative
Q9Y2H9,DB06497,3,Negative
P80294,DB07104,3,Negative
O94956,DB03092,3,Negative
P35346,DB02096,3,Negative
Q07001,DB02555,3,Negative
P69905,DB04864,3,Negative
Q13698,DB02727,3,Negative
Q9NS85,DB11348,3,Negative
P21796,DB04542,3,Negative
P04424,DB02341,3,Negative
P22830,DB01219,3,Negative
P08185,DB04677,3,Negative
Q15788,DB04287,3,Negative
P02818,DB01613,3,Negative
P19235,DB03880,3,Negative
Q8WYK2,DB08814,3,Negative
P35247,DB00327,3,Negative
P43403,DB00226,3,Negative
P28482,DB08000,3,Negative
P21709,DB06212,3,Negative
P29322,DB03468,3,Negative
P01871,DB07205,3,Negative
Q8WWT9,DB04036,3,Negative
P10828,DB04599,3,Negative
P51687,DB07440,3,Negative
P27815,DB02383,3,Negative
Q9UJT0,DB07697,3,Negative
Q9BZX2,DB07106,3,Negative
O43169,DB11831,3,Negative
Q8WVQ1,DB02162,3,Negative
P21926,DB03040,3,Negative
P36405,DB07717,3,Negative
P31939,DB08099,3,Negative
P11142,DB03536,3,Negative
Q92947,DB07958,3,Negative
P41252,DB00906,3,Negative
Q96RJ0,DB00422,3,Negative
Q9NYQ3,DB05116,3,Negative
P19634,DB11737,3,Negative
Q9UJT0,DB01399,3,Negative
P08559,DB08454,3,Negative
O95470,DB04491,3,Negative
P11678,DB06850,3,Negative
Q99714,DB11254,3,Negative
O76083,DB00307,3,Negative
P08235,DB02731,3,Negative
P80303,DB02510,3,Negative
P08588,DB07873,3,Negative
P50613,DB03169,3,Negative
F7VJQ1,DB08283,3,Negative
P14410,DB06894,3,Negative
P84098,DB00487,3,Negative
Q14376,DB01065,3,Negative
Q9NYR8,DB00145,3,Negative
P78348,DB07738,3,Negative
P54819,DB14642,3,Negative
P35247,DB08536,3,Negative
Q8TDS4,DB08779,3,Negative
O43283,DB12191,3,Negative
Q9NTG7,DB00169,3,Negative
P27986,DB02984,3,Negative
P46439,DB02054,3,Negative
Q6NSD4,DB03395,3,Negative
Q9P2K8,DB06663,3,Negative
P01615,DB07245,3,Negative
P57078,DB00304,3,Negative
P47898,DB06914,3,Negative
P80404,DB03298,3,Negative
Q9UGN5,DB00175,3,Negative
P08263,DB00280,3,Negative
O75747,DB02662,3,Negative
Q16760,DB01426,3,Negative
P17544,DB00244,3,Negative
P12319,DB08484,3,Negative
O60427,DB02221,3,Negative
P01031,DB11278,3,Negative
Q9Y5Y4,DB08066,3,Negative
P07359,DB04209,3,Negative
P98155,DB08611,3,Negative
P55055,DB00527,3,Negative
O43920,DB04297,3,Negative
P05787,DB01699,3,Negative
P49821,DB06510,3,Negative
P26440,DB03181,3,Negative
Q9H239,DB08164,3,Negative
P17302,DB06939,3,Negative
Q9UNX3,DB07977,3,Negative
O95865,DB00663,3,Negative
P31948,DB01962,3,Negative
P49747,DB09198,3,Negative
Q9NPA2,DB05767,3,Negative
P00918,DB00802,3,Negative
P29372,DB04933,3,Negative
P23528,DB07916,3,Negative
P02751,DB07468,3,Negative
P10276,DB07314,3,Negative
P41145,DB05219,3,Negative
Q13370,DB01148,3,Negative
Q14353,DB04213,3,Negative
Q14790,DB00420,3,Negative
P23560,DB08880,3,Negative
O95907,DB03496,3,Negative
Q5T1J1,DB02833,3,Negative
Q9BYF1,DB00139,3,Negative
P22626,DB04194,3,Negative
Q14978,DB04722,3,Negative
Q08257,DB01226,3,Negative
P31749,DB07707,3,Negative
P00966,DB04072,3,Negative
O43739,DB00835,3,Negative
Q9H4Y5,DB11653,3,Negative
P31751,DB04636,3,Negative
P37108,DB01219,3,Negative
P14174,DB07975,3,Negative
Q5NUL3,DB11186,3,Negative
P50052,DB07211,3,Negative
P02655,DB07765,3,Negative
Q9HBH1,DB07233,3,Negative
Q9Y221,DB07276,3,Negative
P08648,DB02889,3,Negative
P20594,DB12436,3,Negative
P23280,DB08521,3,Negative
O00303,DB02730,3,Negative
P07360,DB06217,3,Negative
P55017,DB00471,3,Negative
P08588,DB08239,3,Negative
O75874,DB09236,3,Negative
Q99250,DB03067,3,Negative
P14060,DB07107,3,Negative
Q8N5S9,DB02303,3,Negative
P30626,DB00166,3,Negative
Q9UGM1,DB07521,3,Negative
P30049,DB00874,3,Negative
Q13153,DB00304,3,Negative
P42898,DB07614,3,Negative
O43497,DB00116,3,Negative
P35080,DB07027,3,Negative
Q969G3,DB07594,3,Negative
O43293,DB08304,3,Negative
Q9UF33,DB08142,3,Negative
P51170,DB01699,3,Negative
P10589,DB09262,3,Negative
P09769,DB00778,3,Negative
P80748,DB00377,3,Negative
Q9H3S4,DB00380,3,Negative
P09601,DB01958,3,Negative
P23415,DB01791,3,Negative
Q14003,DB02303,3,Negative
Q59HE2,DB04739,3,Negative
P31949,DB03626,3,Negative
P08254,DB01088,3,Negative
Q02880,DB04272,3,Negative
Q12797,DB08774,3,Negative
Q16322,DB00810,3,Negative
O14957,DB11760,3,Negative
Q9H2P9,DB01224,3,Negative
P19429,DB04542,3,Negative
P56524,DB09244,3,Negative
P61978,DB05943,3,Negative
P31946,DB07342,3,Negative
Q9UNI1,DB00572,3,Negative
P27635,DB00518,3,Negative
P59998,DB07502,3,Negative
P48664,DB00337,3,Negative
P19823,DB03316,3,Negative
P43490,DB07932,3,Negative
O14618,DB00960,3,Negative
P63316,DB03447,3,Negative
Q92952,DB12442,3,Negative
P20594,DB02508,3,Negative
P0DP24,DB00415,3,Negative
P48169,DB03559,3,Negative
Q9BZZ2,DB00713,3,Negative
P09172,DB03124,3,Negative
P07098,DB08519,3,Negative
P23526,DB04576,3,Negative
O43353,DB11541,3,Negative
P02533,DB00419,3,Negative
P46736,DB00734,3,Negative
P10826,DB07705,3,Negative
P51164,DB00451,3,Negative
P18507,DB06635,3,Negative
Q96T66,DB02973,3,Negative
Q9UP95,DB00904,3,Negative
P16471,DB04859,3,Negative
Q9H4B7,DB00346,3,Negative
Q13285,DB01418,3,Negative
P03886,DB07847,3,Negative
Q92947,DB08503,3,Negative
P31213,DB03608,3,Negative
Q96PY6,DB04798,3,Negative
P40616,DB00915,3,Negative
P07327,DB12340,3,Negative
P78559,DB02323,3,Negative
P17252,DB04016,3,Negative
Q9UJX1,DB08760,3,Negative
P42898,DB05253,3,Negative
P11597,DB08190,3,Negative
P16112,DB00854,3,Negative
P00480,DB07504,3,Negative
O60894,DB01647,3,Negative
P18848,DB04654,3,Negative
P49916,DB00800,3,Negative
O95263,DB06635,3,Negative
Q08289,DB11157,3,Negative
P18850,DB03419,3,Negative
Q15569,DB03707,3,Negative
Q8N8N7,DB05395,3,Negative
Q96Q83,DB14017,3,Negative
P13196,DB08304,3,Negative
P28329,DB01035,3,Negative
P01024,DB00669,3,Negative
O60895,DB04714,3,Negative
Q5JTZ9,DB00807,3,Negative
Q96T66,DB00654,3,Negative
Q8N159,DB01731,3,Negative
P25103,DB06589,3,Negative
P23219,DB02400,3,Negative
O95747,DB01452,3,Negative
P46663,DB05015,3,Negative
P39900,DB01113,3,Negative
Q07343,DB03501,3,Negative
P02679,DB01250,3,Negative
Q16719,DB04803,3,Negative
Q08257,DB05461,3,Negative
P09960,DB04972,3,Negative
O00217,DB06813,3,Negative
O95237,DB04418,3,Negative
Q8IY84,DB01206,3,Negative
P25103,DB03637,3,Negative
Q9Y2I1,DB07000,3,Negative
P01764,DB07068,3,Negative
O15264,DB13074,3,Negative
P23743,DB04337,3,Negative
Q99759,DB02452,3,Negative
Q96P88,DB00208,3,Negative
P00915,DB13158,3,Negative
P31645,DB01259,3,Negative
Q9Y234,DB09088,3,Negative
P01308,DB08802,3,Negative
Q9Y666,DB12278,3,Negative
Q14680,DB02388,3,Negative
P51160,DB03677,3,Negative
P45984,DB04841,3,Negative
P01850,DB04326,3,Negative
Q9UHW9,DB07488,3,Negative
Q9Y2Q0,DB02285,3,Negative
Q15078,DB06586,3,Negative
P53041,DB02731,3,Negative
Q04844,DB08385,3,Negative
P54577,DB07156,3,Negative
Q15080,DB03604,3,Negative
Q99884,DB03016,3,Negative
Q9Y2H1,DB11345,3,Negative
Q14003,DB07277,3,Negative
P11166,DB04872,3,Negative
Q8TDS4,DB08060,3,Negative
O43293,DB03216,3,Negative
P19235,DB07019,3,Negative
P51648,DB12865,3,Negative
P61313,DB02008,3,Negative
P50406,DB04470,3,Negative
P59998,DB03441,3,Negative
O15511,DB00829,3,Negative
P15880,DB00366,3,Negative
P07814,DB07437,3,Negative
P22557,DB00914,3,Negative
Q06609,DB08121,3,Negative
Q9Y2U5,DB12890,3,Negative
P01850,DB03555,3,Negative
P14616,DB08342,3,Negative
Q9Y296,DB07613,3,Negative
Q8IY84,DB01397,3,Negative
Q9H0K1,DB00590,3,Negative
P00973,DB08004,3,Negative
Q9NZK7,DB13951,3,Negative
Q9P2W7,DB01283,3,Negative
Q8WU03,DB00616,3,Negative
O43920,DB02386,3,Negative
P04181,DB02110,3,Negative
P35243,DB00559,3,Negative
Q16740,DB03173,3,Negative
P29508,DB00396,3,Negative
P49419,DB04612,3,Negative
Q9NZ42,DB08693,3,Negative
O43613,DB00896,3,Negative
O60939,DB06594,3,Negative
Q9Y5Y9,DB00865,3,Negative
P10415,DB03323,3,Negative
P62807,DB03935,3,Negative
P01877,DB02105,3,Negative
Q02083,DB08032,3,Negative
P41595,DB07119,3,Negative
O95178,DB03126,3,Negative
P01591,DB07269,3,Negative
Q9NUV7,DB03712,3,Negative
P10415,DB04069,3,Negative
Q9UPY5,DB05932,3,Negative
P31751,DB00390,3,Negative
P25963,DB01280,3,Negative
Q92847,DB03907,3,Negative
P53350,DB07102,3,Negative
P15336,DB04772,3,Negative
P10768,DB07834,3,Negative
P30988,DB14019,3,Negative
P61158,DB02936,3,Negative
P00813,DB00253,3,Negative
Q8NFA2,DB01756,3,Negative
P05019,DB00208,3,Negative
P51649,DB03227,3,Negative
Q9Y6L7,DB05642,3,Negative
P55786,DB04485,3,Negative
P62269,DB01029,3,Negative
O14732,DB02089,3,Negative
P18850,DB00753,3,Negative
Q02156,DB12191,3,Negative
P99999,DB11359,3,Negative
P00747,DB08352,3,Negative
Q8NFJ5,DB01132,3,Negative
P00414,DB00628,3,Negative
Q96T66,DB07668,3,Negative
P05113,DB03541,3,Negative
P09211,DB04405,3,Negative
P53667,DB04352,3,Negative
P47929,DB06230,3,Negative
P43235,DB07333,3,Negative
Q16877,DB07530,3,Negative
Q16772,DB07960,3,Negative
P09668,DB01497,3,Negative
Q92769,DB00995,3,Negative
Q15738,DB11823,3,Negative
P16499,DB08179,3,Negative
Q9NXE4,DB01005,3,Negative
P78362,DB02359,3,Negative
O14936,DB04395,3,Negative
Q14624,DB08396,3,Negative
Q9UNX3,DB07339,3,Negative
Q9Y233,DB09409,3,Negative
P61278,DB09129,3,Negative
P80404,DB07685,3,Negative
Q9UNQ0,DB07563,3,Negative
Q9NYR8,DB01644,3,Negative
P32019,DB02983,3,Negative
P13674,DB11699,3,Negative
Q6IBS8,DB08437,3,Negative
Q5T6L4,DB03359,3,Negative
P22413,DB03501,3,Negative
P0DP24,DB08801,3,Negative
Q9BXJ7,DB01736,3,Negative
Q9H228,DB00605,3,Negative
Q99928,DB00173,3,Negative
P61978,DB00740,3,Negative
P35219,DB06196,3,Negative
P13611,DB00983,3,Negative
P50281,DB07728,3,Negative
P16083,DB13800,3,Negative
P21333,DB04700,3,Negative
P27824,DB04600,3,Negative
Q9Y4I5,DB01295,3,Negative
O75600,DB06616,3,Negative
P08922,DB01704,3,Negative
Q9BQB6,DB00295,3,Negative
P68133,DB06266,3,Negative
P22303,DB04218,3,Negative
O96013,DB00703,3,Negative
Q9NY65,DB11823,3,Negative
P11802,DB06083,3,Negative
P43004,DB01131,3,Negative
P51172,DB00454,3,Negative
Q9UNX9,DB00144,3,Negative
Q9NZK7,DB12548,3,Negative
P05108,DB04307,3,Negative
Q9UEE5,DB02662,3,Negative
Q9UG56,DB01077,3,Negative
Q8TAB3,DB04470,3,Negative
Q9UJX1,DB02354,3,Negative
P21917,DB04801,3,Negative
Q13509,DB15488,3,Negative
P33981,DB05812,3,Negative
Q6ZMR3,DB07249,3,Negative
P23919,DB02952,3,Negative
O95644,DB00413,3,Negative
P09848,DB00940,3,Negative
Q6QNK2,DB02402,3,Negative
P04049,DB02486,3,Negative
P30872,DB01207,3,Negative
P04083,DB08137,3,Negative
Q96RQ3,DB00838,3,Negative
P00395,DB02068,3,Negative
P06733,DB02673,3,Negative
P37088,DB03154,3,Negative
P31151,DB09073,3,Negative
Q16832,DB04824,3,Negative
P31639,DB02210,3,Negative
P78362,DB07116,3,Negative
P09172,DB03040,3,Negative
Q9UEE5,DB03621,3,Negative
P16591,DB07454,3,Negative
Q6DT37,DB05171,3,Negative
P35527,DB07120,3,Negative
P53985,DB00951,3,Negative
Q9GZZ6,DB00623,3,Negative
Q15075,DB03697,3,Negative
P01019,DB07751,3,Negative
P08631,DB01608,3,Negative
P13716,DB08411,3,Negative
P09619,DB02643,3,Negative
Q6V0L0,DB00844,3,Negative
Q14542,DB06393,3,Negative
O95180,DB07741,3,Negative
P62241,DB00796,3,Negative
Q15758,DB04235,3,Negative
O60858,DB03240,3,Negative
P53778,DB12532,3,Negative
O15146,DB01046,3,Negative
O15217,DB08583,3,Negative
P13501,DB03486,3,Negative
Q7RTT9,DB07447,3,Negative
P09936,DB01284,3,Negative
Q15661,DB03866,3,Negative
P51686,DB03673,3,Negative
P39900,DB07489,3,Negative
P04626,DB03338,3,Negative
P49913,DB00203,3,Negative
O75716,DB05289,3,Negative
Q04771,DB04012,3,Negative
P08253,DB01884,3,Negative
P19438,DB07376,3,Negative
Q16740,DB03604,3,Negative
P60981,DB03801,3,Negative
P36405,DB08799,3,Negative
Q9H1R3,DB00647,3,Negative
Q96Q83,DB07298,3,Negative
P10153,DB03673,3,Negative
P22303,DB00569,3,Negative
Q15418,DB03777,3,Negative
P10915,DB07738,3,Negative
Q9GZP0,DB00738,3,Negative
P08779,DB02933,3,Negative
P01709,DB07315,3,Negative
Q9GZT4,DB00710,3,Negative
P15144,DB01809,3,Negative
Q9Y2T6,DB01438,3,Negative
O76083,DB00128,3,Negative
P08246,DB07983,3,Negative
O60911,DB06558,3,Negative
Q9UJT1,DB08124,3,Negative
P23945,DB07197,3,Negative
A8MPY1,DB01884,3,Negative
P24941,DB04798,3,Negative
O60568,DB06877,3,Negative
P42679,DB02249,3,Negative
Q14624,DB03595,3,Negative
O14764,DB03213,3,Negative
Q6MZM0,DB06243,3,Negative
P08319,DB03096,3,Negative
P08172,DB02082,3,Negative
O95182,DB04444,3,Negative
P14174,DB00771,3,Negative
P62955,DB00533,3,Negative
O43519,DB00875,3,Negative
Q9UG56,DB05532,3,Negative
Q04760,DB07450,3,Negative
P08473,DB02854,3,Negative
P62277,DB15498,3,Negative
P16118,DB05630,3,Negative
Q6ZMR3,DB04676,3,Negative
Q96S37,DB03109,3,Negative
O15496,DB04238,3,Negative
Q93083,DB01734,3,Negative
P01008,DB01053,3,Negative
